State,Web.Group,Measure,Val,Rate,Date
Alabama,Prison,Residents.Confirmed,0,0,2020-03-29
Alabama,Prison,Staff.Confirmed,4,0.0010851871947911015,2020-03-29
Alabama,Prison,Residents.Confirmed,0,0,2020-04-05
Alabama,Prison,Residents.Deaths,0,0,2020-04-05
Alabama,Prison,Staff.Confirmed,2,5.425935973955507e-4,2020-04-05
Alabama,Prison,Staff.Deaths,0,0,2020-04-05
Alabama,Prison,Residents.Confirmed,3,1.4114326040931546e-4,2020-04-12
Alabama,Prison,Residents.Deaths,1,4.7047753469771816e-5,2020-04-12
Alabama,Prison,Staff.Confirmed,6,0.0016277807921866521,2020-04-12
Alabama,Prison,Staff.Deaths,0,0,2020-04-12
Alabama,Prison,Residents.Confirmed,4,1.8819101387908727e-4,2020-04-19
Alabama,Prison,Residents.Deaths,1,4.7047753469771816e-5,2020-04-19
Alabama,Prison,Staff.Confirmed,9,0.0024416711882799783,2020-04-19
Alabama,Prison,Staff.Deaths,0,0,2020-04-19
Alabama,Prison,Residents.Confirmed,6,2.822865208186309e-4,2020-04-26
Alabama,Prison,Residents.Deaths,1,4.7047753469771816e-5,2020-04-26
Alabama,Prison,Staff.Confirmed,16,0.004340748779164406,2020-04-26
Alabama,Prison,Staff.Deaths,0,0,2020-04-26
Alabama,Prison,Residents.Confirmed,9,4.234297812279464e-4,2020-05-03
Alabama,Prison,Residents.Deaths,1,4.7047753469771816e-5,2020-05-03
Alabama,Prison,Staff.Confirmed,17,0.004612045577862181,2020-05-03
Alabama,Prison,Staff.Deaths,0,0,2020-05-03
Alabama,Prison,Residents.Confirmed,9,4.234297812279464e-4,2020-05-10
Alabama,Prison,Residents.Deaths,1,4.7047753469771816e-5,2020-05-10
Alabama,Prison,Staff.Confirmed,30,0.008138903960933261,2020-05-10
Alabama,Prison,Staff.Deaths,0,0,2020-05-10
Alabama,Prison,Residents.Confirmed,9,4.234297812279464e-4,2020-05-17
Alabama,Prison,Residents.Deaths,1,4.7047753469771816e-5,2020-05-17
Alabama,Prison,Staff.Confirmed,43,0.01166576234400434,2020-05-17
Alabama,Prison,Staff.Deaths,0,0,2020-05-17
Alabama,Prison,Residents.Confirmed,12,5.645730416372619e-4,2020-05-24
Alabama,Prison,Residents.Deaths,1,4.7047753469771816e-5,2020-05-24
Alabama,Prison,Staff.Confirmed,61,0.016549104720564298,2020-05-24
Alabama,Prison,Staff.Deaths,0,0,2020-05-24
Alabama,Prison,Residents.Confirmed,22,0.00103505057633498,2020-05-31
Alabama,Prison,Residents.Deaths,2,9.409550693954363e-5,2020-05-31
Alabama,Prison,Staff.Confirmed,83,0.022517634291915355,2020-05-31
Alabama,Prison,Staff.Deaths,0,0,2020-05-31
Alabama,Prison,Residents.Confirmed,28,0.001317337097153611,2020-06-07
Alabama,Prison,Residents.Deaths,2,9.409550693954363e-5,2020-06-07
Alabama,Prison,Staff.Confirmed,116,0.031470428648941944,2020-06-07
Alabama,Prison,Staff.Deaths,0,0,2020-06-07
Alabama,Prison,Residents.Confirmed,48,0.0022582921665490474,2020-06-14
Alabama,Prison,Residents.Deaths,6,2.822865208186309e-4,2020-06-14
Alabama,Prison,Staff.Confirmed,144,0.03906673901247965,2020-06-14
Alabama,Prison,Staff.Deaths,0,0,2020-06-14
Alabama,Prison,Residents.Confirmed,63,0.0029640084685956247,2020-06-21
Alabama,Prison,Residents.Deaths,10,4.704775346977182e-4,2020-06-21
Alabama,Prison,Staff.Confirmed,157,0.042593597395550735,2020-06-21
Alabama,Prison,Staff.Deaths,1,2.7129679869777537e-4,2020-06-21
Alabama,Prison,Residents.Confirmed,75,0.0035285815102328866,2020-06-28
Alabama,Prison,Residents.Deaths,9,4.234297812279464e-4,2020-06-28
Alabama,Prison,Staff.Confirmed,173,0.04693434617471514,2020-06-28
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-06-28
Alabama,Prison,Residents.Confirmed,100,0.004704775346977182,2020-07-05
Alabama,Prison,Residents.Deaths,10,4.704775346977182e-4,2020-07-05
Alabama,Prison,Staff.Confirmed,203,0.0550732501356484,2020-07-05
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-07-05
Alabama,Prison,Residents.Confirmed,146,0.006868972006586685,2020-07-12
Alabama,Prison,Residents.Deaths,13,6.116207951070336e-4,2020-07-12
Alabama,Prison,Staff.Confirmed,233,0.06321215409658167,2020-07-12
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-07-12
Alabama,Prison,Residents.Confirmed,181,0.008515643378028698,2020-07-19
Alabama,Prison,Residents.Deaths,15,7.057163020465773e-4,2020-07-19
Alabama,Prison,Staff.Confirmed,281,0.07623440043407488,2020-07-19
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-07-19
Alabama,Prison,Residents.Confirmed,207,0.009738884968242767,2020-07-26
Alabama,Prison,Residents.Deaths,15,7.057163020465773e-4,2020-07-26
Alabama,Prison,Staff.Confirmed,303,0.08220293000542593,2020-07-26
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-07-26
Alabama,Prison,Residents.Confirmed,235,0.011056222065396377,2020-08-02
Alabama,Prison,Residents.Deaths,16,7.527640555163491e-4,2020-08-02
Alabama,Prison,Staff.Confirmed,333,0.0903418339663592,2020-08-02
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-08-02
Alabama,Prison,Residents.Confirmed,300,0.014114326040931546,2020-08-09
Alabama,Prison,Residents.Deaths,18,8.468595624558928e-4,2020-08-09
Alabama,Prison,Staff.Confirmed,348,0.09441128594682582,2020-08-09
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-08-09
Alabama,Prison,Residents.Confirmed,330,0.015525758645024701,2020-08-16
Alabama,Prison,Residents.Deaths,18,8.468595624558928e-4,2020-08-16
Alabama,Prison,Staff.Confirmed,353,0.0957677699403147,2020-08-16
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-08-16
Alabama,Prison,Residents.Confirmed,342,0.016090331686661963,2020-08-23
Alabama,Prison,Residents.Deaths,20,9.409550693954364e-4,2020-08-23
Alabama,Prison,Staff.Confirmed,361,0.0979381443298969,2020-08-23
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-08-23
Alabama,Prison,Residents.Confirmed,359,0.01689014349564808,2020-08-30
Alabama,Prison,Residents.Deaths,20,9.409550693954364e-4,2020-08-30
Alabama,Prison,Staff.Confirmed,367,0.09956592512208357,2020-08-30
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-08-30
Alabama,Prison,Residents.Confirmed,393,0.018489767113620326,2020-09-06
Alabama,Prison,Residents.Deaths,21,9.880028228652082e-4,2020-09-06
Alabama,Prison,Staff.Confirmed,374,0.10146500271296799,2020-09-06
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-09-06
Alabama,Prison,Residents.Confirmed,404,0.019007292401787813,2020-09-13
Alabama,Prison,Residents.Deaths,22,0.00103505057633498,2020-09-13
Alabama,Prison,Staff.Confirmed,379,0.10282148670645687,2020-09-13
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-09-13
Alabama,Prison,Residents.Confirmed,409,0.019242531169136674,2020-09-20
Alabama,Prison,Residents.Deaths,23,0.0010820983298047517,2020-09-20
Alabama,Prison,Staff.Confirmed,392,0.10634834508952794,2020-09-20
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-09-20
Alabama,Prison,Residents.Confirmed,427,0.020089390731592566,2020-09-27
Alabama,Prison,Residents.Deaths,23,0.0010820983298047517,2020-09-27
Alabama,Prison,Staff.Confirmed,404,0.10960390667390124,2020-09-27
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-09-27
Alabama,Prison,Residents.Confirmed,441,0.020748059280169373,2020-10-04
Alabama,Prison,Residents.Deaths,26,0.0012232415902140672,2020-10-04
Alabama,Prison,Residents.Tested,2834,0.13333333333333333,2020-10-04
Alabama,Prison,Staff.Confirmed,450,0.12208355941399891,2020-10-04
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-10-04
Alabama,Prison,Residents.Confirmed,441,0.020748059280169373,2020-10-11
Alabama,Prison,Residents.Deaths,26,0.0012232415902140672,2020-10-11
Alabama,Prison,Residents.Tested,3155,0.14843566219713009,2020-10-11
Alabama,Prison,Staff.Confirmed,450,0.12208355941399891,2020-10-11
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-10-11
Alabama,Prison,Residents.Confirmed,501,0.023570924488355682,2020-10-18
Alabama,Prison,Residents.Deaths,27,0.0012702893436838392,2020-10-18
Alabama,Prison,Residents.Tested,3249,0.15285815102328865,2020-10-18
Alabama,Prison,Staff.Confirmed,478,0.12967986977753662,2020-10-18
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-10-18
Alabama,Prison,Residents.Active,90,0.004234297812279464,2020-10-25
Alabama,Prison,Residents.Confirmed,538,0.02531169136673724,2020-10-25
Alabama,Prison,Residents.Deaths,27,0.0012702893436838392,2020-10-25
Alabama,Prison,Residents.Tested,5339,0.2511879557751117,2020-10-25
Alabama,Prison,Staff.Active,67,0.01817688551275095,2020-10-25
Alabama,Prison,Staff.Confirmed,503,0.136462289744981,2020-10-25
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-10-25
Alabama,Prison,Residents.Active,252,0.011856033874382499,2020-11-01
Alabama,Prison,Residents.Confirmed,711,0.033450952717007765,2020-11-01
Alabama,Prison,Residents.Deaths,28,0.001317337097153611,2020-11-01
Alabama,Prison,Residents.Tested,6555,0.3083980239943543,2020-11-01
Alabama,Prison,Staff.Active,92,0.024959305480195332,2020-11-01
Alabama,Prison,Staff.Confirmed,527,0.14297341291372762,2020-11-01
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-11-01
Alabama,Prison,Residents.Active,231,0.01086803105151729,2020-11-08
Alabama,Prison,Residents.Confirmed,751,0.03533286285579863,2020-11-08
Alabama,Prison,Residents.Deaths,32,0.0015055281110326981,2020-11-08
Alabama,Prison,Residents.Tested,6783,0.31912491178546226,2020-11-08
Alabama,Prison,Staff.Active,133,0.03608247422680412,2020-11-08
Alabama,Prison,Staff.Confirmed,542,0.14704286489419424,2020-11-08
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-11-08
Alabama,Prison,Residents.Active,241,0.011338508586215008,2020-11-15
Alabama,Prison,Residents.Confirmed,775,0.03646200893907316,2020-11-15
Alabama,Prison,Residents.Deaths,32,0.0015055281110326981,2020-11-15
Alabama,Prison,Residents.Tested,6853,0.32241825452834627,2020-11-15
Alabama,Prison,Staff.Active,170,0.04612045577862181,2020-11-15
Alabama,Prison,Staff.Confirmed,582,0.15789473684210525,2020-11-15
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-11-15
Alabama,Prison,Residents.Active,80,0.0037638202775817455,2020-11-22
Alabama,Prison,Residents.Confirmed,834,0.03949985791418016,2020-11-22
Alabama,Prison,Residents.Deaths,34,0.001610305958132045,2020-11-22
Alabama,Prison,Residents.Tested,6915,0.32533521524347214,2020-11-22
Alabama,Prison,Staff.Active,185,0.050189907759088444,2020-11-22
Alabama,Prison,Staff.Confirmed,645,0.17498643516006512,2020-11-22
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-11-22
Alabama,Prison,Residents.Active,130,0.0061162079510703364,2020-11-29
Alabama,Prison,Residents.Confirmed,855,0.04022582921665491,2020-11-29
Alabama,Prison,Residents.Deaths,34,0.0015996236179722418,2020-11-29
Alabama,Prison,Residents.Tested,7038,0.3311220889202541,2020-11-29
Alabama,Prison,Staff.Active,229,0.06212696690179056,2020-11-29
Alabama,Prison,Staff.Confirmed,667,0.18095496473141617,2020-11-29
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-11-29
Alabama,Prison,Residents.Active,226,0.01063279228416843,2020-12-06
Alabama,Prison,Residents.Confirmed,1033,0.04892488396324714,2020-12-06
Alabama,Prison,Residents.Deaths,43,0.0020365634176375863,2020-12-06
Alabama,Prison,Residents.Tested,10550,0.4963537991060927,2020-12-06
Alabama,Prison,Staff.Active,266,0.07216494845360824,2020-12-06
Alabama,Prison,Staff.Confirmed,729,0.19777536625067824,2020-12-06
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-12-06
Alabama,Prison,Residents.Active,199,0.009362502940484591,2020-12-13
Alabama,Prison,Residents.Confirmed,1068,0.050247000705716305,2020-12-13
Alabama,Prison,Residents.Deaths,48,0.0022582921665490474,2020-12-13
Alabama,Prison,Residents.Tested,10805,0.5083509762408845,2020-12-13
Alabama,Prison,Staff.Active,270,0.07325013564839934,2020-12-13
Alabama,Prison,Staff.Confirmed,770,0.20889853499728703,2020-12-13
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-12-13
Alabama,Prison,Residents.Active,85,0.0039990590449306045,2020-12-20
Alabama,Prison,Residents.Confirmed,1094,0.05147024229593037,2020-12-20
Alabama,Prison,Residents.Deaths,54,0.0025405786873676783,2020-12-20
Alabama,Prison,Residents.Tested,11112,0.5227946365561045,2020-12-20
Alabama,Prison,Staff.Active,277,0.07514921323928378,2020-12-20
Alabama,Prison,Staff.Confirmed,795,0.21568095496473141,2020-12-20
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-12-20
Alabama,Prison,Residents.Active,123,0.005786873676781934,2020-12-27
Alabama,Prison,Residents.Confirmed,1164,0.0547635850388144,2020-12-27
Alabama,Prison,Residents.Deaths,54,0.0025405786873676783,2020-12-27
Alabama,Prison,Residents.Tested,12688,0.5969418960244648,2020-12-27
Alabama,Prison,Staff.Active,290,0.07867607162235486,2020-12-27
Alabama,Prison,Staff.Confirmed,813,0.22056429734129138,2020-12-27
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2020-12-27
Alabama,Prison,Residents.Active,96,0.004516584333098095,2021-01-03
Alabama,Prison,Residents.Confirmed,1164,0.0547635850388144,2021-01-03
Alabama,Prison,Residents.Deaths,54,0.0025405786873676783,2021-01-03
Alabama,Prison,Residents.Tested,12681,0.5966125617501764,2021-01-03
Alabama,Prison,Staff.Active,280,0.0759631036353771,2021-01-03
Alabama,Prison,Staff.Confirmed,813,0.22056429734129138,2021-01-03
Alabama,Prison,Staff.Deaths,2,5.425935973955507e-4,2021-01-03
Alabama,Prison,Residents.Active,187,0.00879792989884733,2021-01-10
Alabama,Prison,Residents.Confirmed,1266,0.059562455892731125,2021-01-10
Alabama,Prison,Residents.Deaths,54,0.0025405786873676783,2021-01-10
Alabama,Prison,Residents.Tested,14989,0.7051987767584098,2021-01-10
Alabama,Prison,Staff.Active,320,0.08681497558328811,2021-01-10
Alabama,Prison,Staff.Confirmed,867,0.23521432447097124,2021-01-10
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-01-10
Alabama,Prison,Residents.Active,133,0.006257351211479652,2021-01-17
Alabama,Prison,Residents.Confirmed,1307,0.06149141378499177,2021-01-17
Alabama,Prison,Residents.Deaths,57,0.002681721947776994,2021-01-17
Alabama,Prison,Residents.Tested,14628,0.6882145377558222,2021-01-17
Alabama,Prison,Staff.Active,340,0.09224091155724362,2021-01-17
Alabama,Prison,Staff.Confirmed,919,0.24932175800325557,2021-01-17
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-01-17
Alabama,Prison,Residents.Active,164,0.007715831569042578,2021-01-24
Alabama,Prison,Residents.Confirmed,1378,0.06483180428134556,2021-01-24
Alabama,Prison,Residents.Deaths,60,0.0035986325196425356,2021-01-24
Alabama,Prison,Residents.Tested,14723,0.6926840743354504,2021-01-24
Alabama,Prison,Staff.Active,159,0.043136190992946286,2021-01-24
Alabama,Prison,Staff.Confirmed,959,0.26017362995116655,2021-01-24
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-01-24
Alabama,Prison,Residents.Active,152,0.007151258527405316,2021-01-31
Alabama,Prison,Residents.Confirmed,1413,0.06647847565278758,2021-01-31
Alabama,Prison,Residents.Deaths,60,0.0035986325196425356,2021-01-31
Alabama,Prison,Residents.Tested,14773,0.6950364620089391,2021-01-31
Alabama,Prison,Staff.Active,173,0.04693434617471514,2021-01-31
Alabama,Prison,Staff.Confirmed,979,0.26559956592512207,2021-01-31
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-01-31
Alabama,Prison,Residents.Active,194,0.009127264173135733,2021-02-07
Alabama,Prison,Residents.Confirmed,1485,0.06986591390261115,2021-02-07
Alabama,Prison,Residents.Deaths,60,0.0035986325196425356,2021-02-07
Alabama,Prison,Residents.Tested,14892,0.700635144671842,2021-02-07
Alabama,Prison,Staff.Active,172,0.04666304937601736,2021-02-07
Alabama,Prison,Staff.Confirmed,1001,0.27156809549647315,2021-02-07
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-02-07
Alabama,Prison,Residents.Active,160,0.007527640555163491,2021-02-14
Alabama,Prison,Residents.Confirmed,1499,0.07052458245118795,2021-02-14
Alabama,Prison,Residents.Deaths,60,0.0035986325196425356,2021-02-14
Alabama,Prison,Residents.Tested,15077,0.7093389790637497,2021-02-14
Alabama,Prison,Staff.Active,158,0.04286489419424851,2021-02-14
Alabama,Prison,Staff.Confirmed,1005,0.27265328269126426,2021-02-14
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-02-14
Alabama,Prison,Residents.Active,89,0.0041872500588096915,2021-02-21
Alabama,Prison,Residents.Confirmed,1506,0.07085391672547636,2021-02-21
Alabama,Prison,Residents.Deaths,61,0.002869912961656081,2021-02-21
Alabama,Prison,Residents.Tested,15119,0.7113149847094801,2021-02-21
Alabama,Prison,Staff.Active,160,0.04340748779164406,2021-02-21
Alabama,Prison,Staff.Confirmed,1014,0.27509495387954425,2021-02-21
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-02-21
Alabama,Prison,Residents.Active,31,0.0014584803575629264,2021-02-28
Alabama,Prison,Residents.Confirmed,1530,0.07198306280875089,2021-02-28
Alabama,Prison,Residents.Deaths,61,0.002869912961656081,2021-02-28
Alabama,Prison,Residents.Tested,15156,0.7130557515878617,2021-02-28
Alabama,Prison,Staff.Active,80,0.02170374389582203,2021-02-28
Alabama,Prison,Staff.Confirmed,1026,0.27835051546391754,2021-02-28
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-02-28
Alabama,Prison,Residents.Active,52,0.0034203775570611065,2021-03-07
Alabama,Prison,Residents.Confirmed,1557,0.07325335215243473,2021-03-07
Alabama,Prison,Residents.Deaths,62,0.0029169607151258528,2021-03-07
Alabama,Prison,Residents.Tested,15212,0.7156904257821689,2021-03-07
Alabama,Prison,Staff.Active,57,0.015463917525773196,2021-03-07
Alabama,Prison,Staff.Confirmed,1029,0.27916440586001084,2021-03-07
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-03-07
Alabama,Prison,Residents.Active,33,0.002170624218904164,2021-03-14
Alabama,Prison,Residents.Confirmed,1567,0.07421615989390926,2021-03-14
Alabama,Prison,Residents.Deaths,63,0.0029640084685956247,2021-03-14
Alabama,Prison,Residents.Tested,15292,0.7194542460597506,2021-03-14
Alabama,Prison,Staff.Active,58,0.015735214324470972,2021-03-14
Alabama,Prison,Staff.Confirmed,1034,0.2805208898534997,2021-03-14
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-03-14
Alabama,Prison,Residents.Active,34,0.002236400710386108,2021-03-21
Alabama,Prison,Residents.Confirmed,1595,0.07554229421237094,2021-03-21
Alabama,Prison,Residents.Deaths,63,0.0029640084685956247,2021-03-21
Alabama,Prison,Residents.Tested,15353,0.7223241590214067,2021-03-21
Alabama,Prison,Staff.Active,60,0.016277807921866522,2021-03-21
Alabama,Prison,Staff.Confirmed,1036,0.28106348345089527,2021-03-21
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-03-21
Alabama,Prison,Staff.Initiated,172,0.04666304937601736,2021-03-21
Alabama,Prison,Residents.Active,45,0.002771277250892967,2021-03-28
Alabama,Prison,Residents.Confirmed,1611,0.0763000852514919,2021-03-28
Alabama,Prison,Residents.Deaths,64,0.0030311641564838496,2021-03-28
Alabama,Prison,Residents.Tested,15510,0.7297106563161609,2021-03-28
Alabama,Prison,Staff.Active,64,0.017362995116657624,2021-03-28
Alabama,Prison,Staff.Confirmed,1039,0.28187737384698863,2021-03-28
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-03-28
Alabama,Prison,Staff.Initiated,487,0.1321215409658166,2021-03-28
Alabama,Prison,Residents.Active,50,0.002352387673488591,2021-04-04
Alabama,Prison,Residents.Confirmed,1632,0.07729468599033816,2021-04-04
Alabama,Prison,Residents.Deaths,65,0.00307852609642891,2021-04-04
Alabama,Prison,Residents.Initiated,871,0.04097859327217125,2021-04-04
Alabama,Prison,Residents.Tested,15574,0.7327217125382263,2021-04-04
Alabama,Prison,Staff.Active,55,0.014921323928377646,2021-04-04
Alabama,Prison,Staff.Confirmed,1040,0.2821486706456864,2021-04-04
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-04-04
Alabama,Prison,Staff.Initiated,768,0.20835594139989147,2021-04-04
Alabama,Prison,Residents.Active,64,0.0030110562220653963,2021-04-11
Alabama,Prison,Residents.Confirmed,1635,0.07743677181017335,2021-04-11
Alabama,Prison,Residents.Deaths,65,0.0030581039755351682,2021-04-11
Alabama,Prison,Residents.Initiated,1184,0.055704540108209834,2021-04-11
Alabama,Prison,Residents.Tested,15669,0.7371912491178546,2021-04-11
Alabama,Prison,Staff.Active,55,0.014921323928377646,2021-04-11
Alabama,Prison,Staff.Confirmed,1044,0.2832338578404775,2021-04-11
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-04-11
Alabama,Prison,Staff.Initiated,826,0.22409115572436245,2021-04-11
Alabama,Prison,Residents.Active,24,0.0011291460832745237,2021-04-18
Alabama,Prison,Residents.Confirmed,1638,0.07757885763000852,2021-04-18
Alabama,Prison,Residents.Deaths,65,0.0030581039755351682,2021-04-18
Alabama,Prison,Residents.Initiated,1740,0.08186309103740297,2021-04-18
Alabama,Prison,Residents.Tested,15703,0.7387908727358269,2021-04-18
Alabama,Prison,Staff.Active,22,0.005968529571351058,2021-04-18
Alabama,Prison,Staff.Confirmed,1044,0.2832338578404775,2021-04-18
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-04-18
Alabama,Prison,Staff.Initiated,824,0.22354856212696692,2021-04-18
Alabama,Prison,Residents.Active,7,3.2933427428840273e-4,2021-04-25
Alabama,Prison,Residents.Confirmed,1644,0.07786302926967889,2021-04-25
Alabama,Prison,Residents.Deaths,65,0.0030581039755351682,2021-04-25
Alabama,Prison,Residents.Initiated,1972,0.09277816984239003,2021-04-25
Alabama,Prison,Residents.Tested,15877,0.7469771818395672,2021-04-25
Alabama,Prison,Staff.Active,22,0.005968529571351058,2021-04-25
Alabama,Prison,Staff.Confirmed,1045,0.28350515463917525,2021-04-25
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-04-25
Alabama,Prison,Staff.Initiated,830,0.22517634291915356,2021-04-25
Alabama,Prison,Residents.Active,12,5.645730416372619e-4,2021-05-02
Alabama,Prison,Residents.Confirmed,1647,0.07800511508951406,2021-05-02
Alabama,Prison,Residents.Deaths,65,0.0030581039755351682,2021-05-02
Alabama,Prison,Residents.Initiated,2798,0.13163961420842155,2021-05-02
Alabama,Prison,Residents.Tested,15986,0.7521053869677723,2021-05-02
Alabama,Prison,Staff.Active,22,0.005968529571351058,2021-05-02
Alabama,Prison,Staff.Confirmed,1045,0.28350515463917525,2021-05-02
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-05-02
Alabama,Prison,Staff.Initiated,838,0.22734671730873576,2021-05-02
Alabama,Prison,Residents.Active,9,4.234297812279464e-4,2021-05-09
Alabama,Prison,Residents.Confirmed,1649,0.07809983896940419,2021-05-09
Alabama,Prison,Residents.Deaths,66,0.00310515172900494,2021-05-09
Alabama,Prison,Residents.Initiated,3508,0.16504351917195953,2021-05-09
Alabama,Prison,Residents.Tested,16033,0.7543166313808516,2021-05-09
Alabama,Prison,Staff.Active,21,0.0056972327726532825,2021-05-09
Alabama,Prison,Staff.Confirmed,1046,0.28377645143787306,2021-05-09
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-05-09
Alabama,Prison,Staff.Initiated,839,0.22761801410743354,2021-05-09
Alabama,Prison,Residents.Active,4,1.8819101387908727e-4,2021-05-16
Alabama,Prison,Residents.Confirmed,1651,0.07819456284929431,2021-05-16
Alabama,Prison,Residents.Deaths,66,0.00310515172900494,2021-05-16
Alabama,Prison,Residents.Initiated,4845,0.22794636556104447,2021-05-16
Alabama,Prison,Residents.Tested,16074,0.7562455892731123,2021-05-16
Alabama,Prison,Staff.Active,9,0.0024416711882799783,2021-05-16
Alabama,Prison,Staff.Confirmed,1052,0.2854042322300597,2021-05-16
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-05-16
Alabama,Prison,Staff.Initiated,846,0.22951709169831797,2021-05-16
Alabama,Prison,Residents.Active,3,1.4114326040931546e-4,2021-05-23
Alabama,Prison,Residents.Confirmed,1654,0.07833664866912948,2021-05-23
Alabama,Prison,Residents.Deaths,66,0.00310515172900494,2021-05-23
Alabama,Prison,Residents.Initiated,7348,0.3457068924958833,2021-05-23
Alabama,Prison,Residents.Tested,16266,0.7652787579393084,2021-05-23
Alabama,Prison,Staff.Active,11,0.002984264785675529,2021-05-23
Alabama,Prison,Staff.Confirmed,1052,0.2854042322300597,2021-05-23
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-05-23
Alabama,Prison,Staff.Initiated,853,0.2314161692892024,2021-05-23
Alabama,Prison,Residents.Active,5,2.352387673488591e-4,2021-05-30
Alabama,Prison,Residents.Confirmed,1655,0.07786403199247235,2021-05-30
Alabama,Prison,Residents.Deaths,66,0.00310515172900494,2021-05-30
Alabama,Prison,Residents.Initiated,9373,0.44097859327217126,2021-05-30
Alabama,Prison,Residents.Tested,16372,0.7702658198071042,2021-05-30
Alabama,Prison,Staff.Active,6,0.0016277807921866521,2021-05-30
Alabama,Prison,Staff.Confirmed,1053,0.2856755290287575,2021-05-30
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-05-30
Alabama,Prison,Staff.Initiated,855,0.23195876288659795,2021-05-30
Alabama,Prison,Residents.Active,4,1.8819101387908727e-4,2021-06-06
Alabama,Prison,Residents.Confirmed,1661,0.0786681822487449,2021-06-06
Alabama,Prison,Residents.Deaths,66,0.00310515172900494,2021-06-06
Alabama,Prison,Residents.Initiated,10579,0.4977181839567161,2021-06-06
Alabama,Prison,Residents.Tested,16437,0.7733239237826394,2021-06-06
Alabama,Prison,Staff.Active,5,0.0013564839934888768,2021-06-06
Alabama,Prison,Staff.Confirmed,1055,0.28621812262615304,2021-06-06
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-06-06
Alabama,Prison,Staff.Initiated,859,0.23304395008138903,2021-06-06
Alabama,Prison,Residents.Active,8,3.7638202775817453e-4,2021-06-13
Alabama,Prison,Residents.Confirmed,1661,0.07814631851329099,2021-06-13
Alabama,Prison,Residents.Deaths,66,0.00310515172900494,2021-06-13
Alabama,Prison,Residents.Initiated,10671,0.502046577275935,2021-06-13
Alabama,Prison,Residents.Tested,16497,0.7761467889908257,2021-06-13
Alabama,Prison,Staff.Active,7,0.0018990775908844276,2021-06-13
Alabama,Prison,Staff.Confirmed,1056,0.2864894194248508,2021-06-13
Alabama,Prison,Staff.Deaths,3,8.138903960933261e-4,2021-06-13
Alabama,Prison,Staff.Initiated,865,0.23467173087357568,2021-06-13
